Año,Mes,Índice Original,Interanual Original,Acumulada Original ,Promedio 12 meses Original,Índice Desestacionalizada,Respecto al período anterior Desestacionalizada,Interanual Desestacionalizada,Acumulada Desestacionalizada ,Promedio 12 meses Desestacionalizada,Índice Tendencia-Ciclo,Respecto al período anterior Tendencia-Ciclo,Interanual Tendencia-Ciclo,Acumulada Tendencia-Ciclo ,Promedio 12 meses Tendencia-Ciclo
2011,Julio,66.8262543099999,2.331334473416291,3.981601651878151,5.792161423251272,67.5237973850786,-0.7720391213357942,2.6714810763285044,4.1471364194303675,5.800481152407073,68.1054926172326,0.1509896787964351,3.0007090128764133,4.2698529061658235,5.733995919991642
2011,Agosto,66.8554653399999,2.704518376125847,3.8227682058580683,5.272267657182141,68.2741849108002,1.1112934325097967,2.5493874937269254,3.9430950733884345,5.280288646226921,68.279433539645,0.2553992574284507,2.686631807757081,4.068833047422984,5.283747492160813
2011,Septiembre,65.2574725,3.1237224799291425,3.7473660920423413,4.800504782961795,68.9629958094211,1.0088892302717767,2.679127375311907,3.798841288394229,4.798875201620433,68.5062588378311,0.33220149381349984,2.341827450747587,3.873105268029775,4.804769881749607
2011,Octubre,67.16071339,-0.17458468126541504,3.343875774160125,4.143124779471989,67.2507797855797,-2.482804007779933,-0.20635073220664424,3.3873219657270397,4.122535998994707,68.7486445850454,0.3538154780690519,1.992277001735033,3.6804442051582953,4.296133921895716
2011,Noviembre,70.45428368,3.567320081573186,3.364929623166873,3.7483215583906144,69.7605990461595,3.7320299758337967,3.2524271505038627,3.374724072365808,3.7427011195757984,68.9952361297741,0.3586856820481046,1.8127153190923764,3.50605881206765,3.8004867229455073
2011,Diciembre,71.1059135999999,1.4109548372790641,3.1919622753882066,3.1919622753882066,69.1191202052613,-0.9195431943950894,1.0822870268920184,3.1767582250904667,3.1767582250904667,69.2548645822706,0.3762990998511242,1.8389248484092349,3.363238492762278,3.363238492762278
2012,Enero,67.3530663899999,5.266477885228355,5.266477885228355,3.147199087750181,68.735447218785,-0.5550895111756518,5.039206062543286,5.039206062543286,3.123444184725386,69.4913580032552,0.34148275707572395,1.9618449792020272,1.9618449792020272,3.010150498164748
2012,Febrero,69.87592673,2.2157459772880657,3.6906544267440324,2.8516608044935765,70.3649515374463,2.370689919968939,2.640944188399615,3.8121841701971135,2.8547557069456673,69.7448501654665,0.36478228299903037,2.2664059785772963,2.114175627019634,2.7581609228490436
2012,Marzo,71.77202206,1.6533837334390142,2.98190194439438,2.6945230636496404,69.9543936550727,-0.5834692889045954,2.011066660258294,3.2024512536832788,2.713031342317791,70.0493039667801,0.43652513496164147,2.7718845052268364,2.333376028501192,2.612913626401877
2012,Abril,68.86206187,0.6026094838367868,2.3818199314028448,2.682754715139879,67.2983441808594,-3.7968300994925386,0.9985063307620123,2.656927046559616,2.6965320309883225,70.3436748929753,0.42023390601397637,3.3121896957494528,2.5778567575587203,2.5610009885590728
2012,Mayo,72.97074639,3.0047816010333435,2.5107697592670775,2.3387210992248555,70.6231629562536,4.940416909008903,2.5901797279769454,2.64333433386021,2.348612128817493,70.5054990229578,0.2300478759870117,3.663432964221556,2.7946236663836714,2.573265259352013
2012,Junio,69.76771238,3.3988964813097766,2.657031711244187,2.4040727111851083,70.7021235616467,0.11180553530576276,3.898593125686304,2.8536801402739655,2.427974597457478,70.4983401515334,-0.010153635565472996,3.669737425876889,2.9402611958038847,2.609784910927388
2012,Julio,69.92311879,4.634203296258505,2.9342939519899573,2.5938466887309772,70.7342665121062,0.04546249651396295,4.7545743150651845,3.124693393327078,2.602007639244036,70.3489256761643,-0.21194041596999114,3.294055989786713,2.9908048340932254,2.6353023640500055
2012,Agosto,69.2711769,3.61333444874667,3.0178379707549254,2.6689041401434253,70.5664002595402,-0.2373195635488372,3.357367578587372,3.1540087561601666,2.669801810036887,70.1733954561474,-0.249513717984712,2.7738395272460963,2.963622865030956,2.642719918383051
2012,Septiembre,65.8185778099999,0.8598330405761345,2.7864654007998553,2.4885321359068513,69.1903277461949,-1.9500392655487246,0.3296433603348987,2.835147474478731,2.4708162191088547,70.1061818280911,-0.09578220865529374,2.335440611415308,2.8934782332429023,2.641606622401227
2012,Octubre,69.35167178,3.26226193768548,2.8337487941718678,2.7724945812252884,69.3089142974174,0.1713918044405034,3.060387579742269,2.857485677295486,2.7411492884694866,70.1682372443006,0.08851632565252032,2.0649027596451077,2.8099857609742713,2.646644254502135
2012,Noviembre,72.0241877499999,2.2282592171830657,2.776585347604083,2.6592960246482704,71.1752009801249,2.6927080039068443,2.0277949921694045,2.780092123261497,2.6378617365427885,70.3746709052048,0.2941981571882337,1.9993188701261886,2.7355340036919955,2.661108980120332
2012,Diciembre,73.0727564,2.7660748599116687,2.7756710090351078,2.7756710090351078,71.0334268674408,-0.19919032293803696,2.7695761411525837,2.7792024390682855,2.7792024390682855,70.6998630439541,0.4620869050845613,2.0864938086290437,2.6807518891318978,2.6807518891318978
2013,Enero,69.6306019099999,3.3814874987460968,3.3814874987460968,2.6312087515366613,70.8921017275394,-0.19895582422783775,3.1376161733403194,3.1376161733403194,2.628943607657135,71.0564513830027,0.5043692076559125,2.2522129725457205,2.2522129725457205,2.7041344193640384
2013,Febrero,70.88246856,1.4404700976478892,2.393136665462677,2.5645601941475746,71.8174308842025,1.305264104341859,2.0642085513030253,2.59462509653585,2.5796056075953544,71.3667332210316,0.43666948178491793,2.325452060929578,2.288899185943592,2.7083141775298145
2013,Marzo,72.36784574,0.8301614792208625,1.8564029589322502,2.4915142614781303,70.8146162384837,-1.396338790419449,1.2296905719067865,2.1378875783571516,2.5122748498427825,71.6500351184089,0.39696632393118136,2.2851492605664276,2.287644060063542,2.6671459229282277
2013,Abril,73.73655477,7.078633383360227,3.150614332405425,3.0318782024640853,72.3177845121739,2.122680815819095,7.458490089778607,3.4335766502406244,3.0385716923864834,71.9901791989432,0.47472981691100813,2.3406572210976577,2.3009800805428853,2.5863198722368708
2013,Mayo,75.35112644,3.2621018254052103,3.1738028764790442,3.0545415064218986,72.7330716548062,0.5742531321080406,2.9875590531955396,3.342794733785624,3.071583081243176,72.4810586151028,0.6818699739628045,2.8019936310240183,2.401867572702841,2.5163794972967253
2013,Junio,71.31597942,2.2191741526039124,3.0154528549862363,2.9561223757994526,72.4504783965116,-0.3885347502382359,2.47284628352142,3.1955350253121537,2.952571631762922,73.108290336316,0.8653732895155457,3.7021441627882723,2.6197946864304527,2.522580953241558
2013,Julio,72.81903871,4.141577163766556,3.1759791875061865,2.920940001078563,73.6292772971762,1.6270408791688027,4.092798197850129,3.3254809782457215,2.9032497485168847,73.717837154277,0.8337588188110203,4.788859880562697,2.930582904907226,2.650627076985117
2013,Agosto,73.71745009,6.4186482588835645,3.5772388793935477,3.1560156498841963,74.9418696635809,1.7827044004614265,6.200499654152566,3.6884278617876873,3.145039894348173,74.2601661855694,0.7356822340804854,5.823817848426472,3.292386674225696,2.9067174895124737
2013,Septiembre,71.64577982,8.853430450626917,4.132327477575217,3.7850658654099476,74.7252146218989,-0.2890974600107796,7.99950954995785,4.163276121786581,3.7803516273295656,74.6877752880093,0.5758256739842835,6.535220347833004,3.6525269277613006,3.256867116985987
2013,Octubre,77.40969376,11.619073878365825,4.8794407442628795,4.476512687983927,77.1509404414764,3.2461945166051294,11.31459960605848,4.873908185604691,4.462605705314687,75.0004041482223,0.41858103151078296,6.8865445302521096,3.9760451547478795,3.6577746687770514
2013,Noviembre,75.8685548,5.337605560154486,4.922464691319831,4.739511860545932,75.0729114660955,-2.693459034316234,5.476219852275534,4.929680587724448,4.751464554598812,75.2459691876698,0.3274182882564247,6.921948223426398,4.244658483402318,4.0669499651553025
2013,Diciembre,76.7727986,5.06350435139737,4.934733005022281,4.934733005022281,74.6219137999433,-0.6007462043827587,5.051828541510702,4.940013709659112,4.940013709659112,75.4680581656299,0.2951506643581041,6.744277734613746,4.454417340001427,4.454417340001427
2014,Enero,75.66790502,8.670473820983986,8.670473820983986,5.367738070059076,76.8036608136007,2.92373500297316,8.338812000215867,8.338812000215867,5.373391772640289,75.7669423015489,0.39604058085480176,6.629223422875555,6.629223422875555,4.8188046487615
2014,Febrero,74.12675841,4.576998961673851,6.605501487480339,5.626672912458815,75.5738860328554,-1.6011929219492629,5.230561859988782,6.774609977188533,5.63734750693061,76.2025288019486,0.5749031004393714,6.775980015702771,6.702761580569771,5.189596832070677
2014,Marzo,78.19442446,8.051336419400215,7.097006133277091,6.242500100358853,76.8203149866336,1.649285248129658,8.480874524440551,7.340487278494322,6.2411435492621905,76.6911229323559,0.6411783678165932,7.035708783137508,6.8141985869710595,5.5858339188963555
2014,Abril,78.30960905,6.201882220106896,6.866722357400718,6.1711386001719575,76.9121016320997,0.11948225606998619,6.352956124025624,7.090642672463801,6.154189384338608,77.1565167520344,0.6068418375996458,7.176447691308226,6.9053615181052805,5.989616077634835
2014,Mayo,80.83020347,7.271393659075343,6.950962920356886,6.517920562081869,78.1181501016086,1.5680867430692587,7.403892513106271,7.154182023468508,6.523668408775293,77.6424829818473,0.6298446978557593,7.121066476351132,6.948967055420255,6.350115032952999
2014,Junio,77.11156914,8.126635527036825,7.144471408552192,7.004162367028613,78.4318614268488,0.40158570681991534,8.255822684291886,7.339355281127368,7.006529728077339,78.1479603437741,0.6510319383332899,6.8934316262552215,6.939561114419405,6.615366499251891
2014,Julio,77.54881852,6.495251645433314,7.051060578023979,7.1947823907194675,78.3194202613401,-0.14336159242321855,6.369942957926838,7.19791773943119,7.192560617367789,78.7166552676093,0.727715632415098,6.781015702984817,6.916434274100695,6.779569136348229
2014,Agosto,77.43084472,5.037334614079029,6.795038932659665,7.072378878168763,78.5013440033671,0.23228433180422314,4.749647100832831,6.881356238753611,7.0611300188895285,79.3804526434322,0.8432743662268365,6.895064636763237,6.913696474533168,6.867428382933909
2014,Septiembre,77.69831158,8.447855233352385,6.976809215503039,7.050807251090532,80.5882543414296,2.658438991787193,7.846132994327306,6.991536191744288,7.053891642373529,80.0705433396907,0.8693458821132083,7.207026894193163,6.947178938472959,6.9236389532773615
2014,Octubre,81.93660036,5.847984122034063,6.8569233362187845,6.5817688813846615,81.4697439581021,1.093818973839376,5.597862439410932,6.84454064686318,6.587315314639525,80.7140041860575,0.8036174347374896,7.618092332600597,7.016173137846437,6.986469312891657
2014,Noviembre,80.55994845,6.183581145531463,6.793442987878805,6.649436592349161,79.8233051810255,-2.020920524708316,6.327706788187342,6.796433983268059,6.655221299758622,81.2333744543968,0.6434698334902009,7.957110967358133,7.104173222042661,7.075102519381659
2014,Diciembre,84.78963165,10.442283199508111,7.111226298956481,7.111226298956481,82.5291649373968,3.3898117225726025,10.596419650469358,7.118236781571554,7.118236781571554,81.6438728330961,0.5053321759146598,8.183349111636247,7.1967189705470105,7.1967189705470105
2015,Enero,81.04212151,7.10237251656369,7.10237251656369,6.988145175465547,82.1029652153171,-0.5164231607129466,6.899807047710382,6.899807047710382,7.00178117166044,81.9380287603402,0.3602914916168203,8.144827112371345,8.144827112371345,7.323489589540813
2015,Febrero,79.49160386,7.237393844105114,7.169188603984168,7.200745198930576,81.4067881104283,-0.8479317440765612,7.718144962185832,7.305673775222758,7.205346016715325,82.2327609902361,0.35970139183841354,7.913427917805919,8.028795888069666,7.417948585366574
2015,Marzo,83.62945534,6.950662937330378,7.0942398909037365,7.1102833040853,82.1382704854976,0.8985520643279159,6.9225900724167815,7.177275497505704,7.080410356948292,82.6172030289192,0.46750471959558126,7.7272047532676,7.927644384934922,7.475073039391873
2015,Abril,85.135437,8.71646281063893,7.508984203907801,7.32417793794599,83.8480674073564,2.081608136807162,9.01804219111591,7.639779995618952,7.304092676446558,83.0941249415675,0.5772670765449988,7.695536863872917,7.869084522829908,7.5178701982943466
2015,Mayo,86.35559237,6.835797341584993,7.368426805590971,7.28502562538867,83.8194281797108,-0.034156097488164505,7.298275843304694,7.570348135510756,7.295586972119722,83.6029537651261,0.6123523461092191,7.676816292276939,7.8301542598733676,7.563289072026151
2015,Junio,82.00904419,6.35115470301011,7.199455220351098,7.14032833243941,83.3404769348416,-0.571408389761757,6.258445762594761,7.3479495043788745,7.130256007206043,84.1424471178444,0.6453041769719476,7.670688713691902,7.80315750241536,7.626328596095931
2015,Julio,84.80002779,9.350509019205617,7.507345546622318,7.378411538301208,85.5927942437514,2.7025490994858785,9.286807739563386,7.628644581271772,7.375360184319931,84.6641550011655,0.6200293682811804,7.555579836740733,7.76708936883459,7.688346480939529
2015,Agosto,83.43290297,7.751508164096904,7.5378770437732925,7.5971798062523845,84.356704317721,-1.4441518552487764,7.458930020488253,7.607138148102607,7.596125411515857,85.0574782386084,0.4645687864450707,7.151666948381788,7.688257445668384,7.706069832339594
2015,Septiembre,82.62675846,6.343055311987783,7.4046682989785495,7.42631047181257,85.4677342951696,1.3170618582537514,6.054827708597628,7.4284443484066145,7.441966293704283,85.3633860035096,0.35964828870550036,6.610224488379686,7.564905426382012,7.6515338080846504
2015,Octubre,86.68773436,5.798549096649381,7.235702394344273,7.414291666467761,86.1642159607719,0.8149059657963136,5.762227514896878,7.254753330570594,7.447793465985427,85.6437019032669,0.3283795464085415,6.107611395224225,7.414199900806651,7.520404500239891
2015,Noviembre,87.04161247,8.045764855501233,7.311636129070749,7.568367245559045,86.3132012367848,0.17290852629673736,8.13032740380936,7.335893679214806,7.595841177534297,85.936423845872,0.34179038983592136,5.789553152338172,7.261046739772951,7.335315907553877
2015,Diciembre,87.93062788,3.7044579259002006,6.9877113111873115,6.9877113111873115,85.1967160261351,-1.2935277508556595,3.232252611257863,6.977091660733208,6.977091660733208,86.256473550253,0.37242613790284906,5.649659376872535,7.1215888398360505,7.1215888398360505
2016,Enero,83.24803605,2.7219358265785303,2.7219358265785303,6.614510421555792,84.2591095237624,-1.1005195342096101,2.6261466961525315,2.6261466961525315,6.60699763070869,86.7084933370815,0.524041579980846,5.822039715764205,5.822039715764205,6.9277996316487105
2016,Febrero,85.61443219,7.702484328764442,5.188157722499611,6.656724912755038,87.8778823305298,4.294814919384876,7.949084308944194,5.276283740309708,6.633469488541095,87.3280135327664,0.7144861729709646,6.196134583314404,6.0094229517081175,6.78623541362154
